ID,Form_ID,Cognateset_ID,Morph_Index
2020,1-006fdbf837d2ec42a0e3ba383a1897c0-9624,56180,2
2021,2-52def7c94d005c020297bef28628392a-11121,56180,2
2022,2-b7e17fbdb536ea4df400b11ced6ee564-11406,56182,1
2023,3-ca4152fe6cdd26b77be8fde30204524d-12965,56182,1
2024,79-12aaccfb93095ed192e46dc9537320e7-69801,56182,2
2025,80-12aaccfb93095ed192e46dc9537320e7-73748,56182,2
2026,72-6013221752df892237d0fc99fd8a328f-59537,56183,1
2027,4-06764168267c14d2d4a84475783c60eb-17074,56183,2
2028,80-06764168267c14d2d4a84475783c60eb-72494,56183,2
2029,1-6013221752df892237d0fc99fd8a328f-9599,56183,4
2030,3-19ffc3d99f4a554333f5d0f24e6f1d11-12671,56184,2
2031,4-047b96c48d528b28dc39457ec26e918b-16775,56184,2
2032,72-19ffc3d99f4a554333f5d0f24e6f1d11-59539,56184,3
2033,74-19ffc3d99f4a554333f5d0f24e6f1d11-60155,56184,3
2034,79-601d594cc502f0c9ab0f150ab95d1570-70463,56184,4
2035,80-601d594cc502f0c9ab0f150ab95d1570-72195,56184,4
2036,3-b6205ddbb7b42544186a49f155967b87-12931,56185,1
2037,2-b6205ddbb7b42544186a49f155967b87-11379,56185,2
2038,3-78a5eb43deef9a7b5b9ce157b9d52ac4-13044,56186,1
2039,79-39953904159cc5e00b3105f0247429b6-68353,56186,1
2040,79-6fe7c7e37779c587cfce190e5123f348-70124,56186,2
2041,80-6fe7c7e37779c587cfce190e5123f348-73733,56186,2
2042,2-adb00236071c05878eaeec5b3b96103d-12277,56187,1
2043,4-25e3705f0822acb9c5cd5557f4ba47f2-17744,56187,1
2044,80-b588cf6d08857ebca43e8d05e693e73b-73164,56187,1
2045,79-b588cf6d08857ebca43e8d05e693e73b-69721,56187,5
2046,2-2f70f1f285b69d4b5f27f85067ffbc77-11128,56192,2
2047,3-2c954f62d5a748724dfc1f81a554535a-12687,56192,2
2048,4-e5f18c6746faca00f7d36f1955baa798-17363,56192,2
2049,79-1e45ed133d0a6db94baf2b44736f8f21-70346,56192,2
2050,80-1e45ed133d0a6db94baf2b44736f8f21-72783,56192,2
2051,1-bcb2750ff6f20411b7e305760985726d-9352,58161,0
2052,3-bd5f4b0419caa97dd2f9b4d3238ff92f-12395,58161,0
2053,4-105832f82cf073f4b2e8823ddedd4274-14424,58161,0
2054,10-bcb2750ff6f20411b7e305760985726d-14902,58161,0
2055,11-bcb2750ff6f20411b7e305760985726d-14963,58161,0
2056,80-105832f82cf073f4b2e8823ddedd4274-71171,58161,0
2057,3-d8735f7489c94f42f508d7eb1c249584-12796,58162,1
2058,10-d8735f7489c94f42f508d7eb1c249584-14917,58162,1
2059,11-d8735f7489c94f42f508d7eb1c249584-14978,58162,1
2060,10-573ce5969e9884d49d4fab77b09a306a-14920,58163,0
2061,3-573ce5969e9884d49d4fab77b09a306a-12774,58163,1
2062,11-573ce5969e9884d49d4fab77b09a306a-14981,58163,1
2063,74-573ce5969e9884d49d4fab77b09a306a-59948,58163,1
2064,11-ebd556e6dfc99dbed29675ce1c6c68e5-15009,58164,0
2065,10-f19bd0844e53369373385609e28dbf84-14912,58164,1
2066,74-f19bd0844e53369373385609e28dbf84-59934,58164,1
2067,74-c9fab33e9458412c527c3fe8a13ee37d-60169,58165,0
2068,3-59faa79acc0c2a459c6643ca8ef8e73d-12625,58165,1
2069,4-868ceb8990066156f57b2b2cabaee3b2-16158,58165,1
2070,73-c9fab33e9458412c527c3fe8a13ee37d-59813,58165,1
2071,79-1d4d137e055a72b20f558fa74a37cbc7-69841,58165,1
2072,80-1d4d137e055a72b20f558fa74a37cbc7-71578,58165,1
2073,1-f7a657c78a15abb5302fcf8acfcfe148-10678,58341,1
2074,3-7165e8dc4c24ff63e12d37dcdd451931-13780,58341,1
2075,4-7fafb7bbdd2d0fee1ee3d0d42ce75d23-14356,58341,1
2076,80-7fafb7bbdd2d0fee1ee3d0d42ce75d23-71103,58341,1
2077,1-26e644348659ca9aeebc6f56412480dc-9837,58370,1
2078,3-26e644348659ca9aeebc6f56412480dc-12908,58370,1
2079,4-aaec96e907231cf5419699f0af7936ec-14319,58370,1
2080,79-4d26c7ba38cfdd0546a52e121ee3fa72-68834,58370,1
2081,80-4d26c7ba38cfdd0546a52e121ee3fa72-71066,58370,1
2082,4-cd6c416546d256996e4941fe1170458e-14255,58390,0
2083,79-817b9097ed045ae736a92a133a9a3942-68633,58390,0
2084,80-817b9097ed045ae736a92a133a9a3942-71002,58390,0
2085,1-cd6c416546d256996e4941fe1170458e-9394,58390,1
2086,2-559e604696a7ab4bde4dc1cc85927783-10902,58390,1
2087,3-559e604696a7ab4bde4dc1cc85927783-58388,58390,1
2088,72-9b7d722b58370498cd39104b2d971978-59281,59651,0
2089,79-277e8e93c16089f494696afc04197a98-70544,59651,2
2090,80-277e8e93c16089f494696afc04197a98-73306,59651,2
2091,72-e4c5be348abc4b35771019e2bffbccbc-59575,59654,0
2092,1-e86117e4f380873438880d09d3e2238f-10847,59654,1
2093,2-6d4db5ff0c117864a02827bad3c361b9-11504,59835,1
2094,73-6d4db5ff0c117864a02827bad3c361b9-59796,59835,1
2095,74-5ed33f7008771c9d49e3716aeaeca581-60222,60267,0
2096,4-5ed33f7008771c9d49e3716aeaeca581-17411,60267,2
2097,80-5ed33f7008771c9d49e3716aeaeca581-72831,60267,2
2098,3-dbd2d321d7f446f1589a2575b7df3aaf-13010,60268,0
2099,1-d5833ce2eb295903c4967a67528c5e7e-15284,60268,0
2100,74-0f6cdb621b452ac6fb994d88e674e49f-60027,60268,0
2101,13-bbbd53e913a404b04abf373dc1dac49b-15086,60269,0
2102,10-bbbd53e913a404b04abf373dc1dac49b-14905,60269,1
2103,11-bbbd53e913a404b04abf373dc1dac49b-14966,60269,1
2104,12-bbbd53e913a404b04abf373dc1dac49b-15026,60269,1
2105,74-bbbd53e913a404b04abf373dc1dac49b-59906,60269,1
2106,79-bbbd53e913a404b04abf373dc1dac49b-69018,60269,1
2107,80-bbbd53e913a404b04abf373dc1dac49b-73737,60269,1
2108,10-e4b48fd541b3dcb99cababc87c2ee88f-14911,60276,2
2109,74-e4b48fd541b3dcb99cababc87c2ee88f-59887,60276,2
2110,10-5dd80efb8e54f276065fa70926ec949f-14939,60279,0
2111,11-5dd80efb8e54f276065fa70926ec949f-15000,60279,0
2112,74-5dd80efb8e54f276065fa70926ec949f-59977,60279,0
2113,4-bda9643ac6601722a28f238714274da4-14014,60381,1
2114,79-bda9643ac6601722a28f238714274da4-69594,60381,1
2115,80-bda9643ac6601722a28f238714274da4-70761,60381,1
2116,72-bda9643ac6601722a28f238714274da4-59543,60381,2
2117,75-bda9643ac6601722a28f238714274da4-60351,60381,2
2118,1-b95677216e439d96ec4fba1240a3c1f8-9635,70741,1
2119,2-b95677216e439d96ec4fba1240a3c1f8-11133,70741,1
2120,3-b95677216e439d96ec4fba1240a3c1f8-12694,70741,1
2121,79-1982665a24b130f4236f2d80b04c9cf3-68290,70741,1
2122,80-1982665a24b130f4236f2d80b04c9cf3-73731,70741,1
2123,1-e903d4d92fb20751a15a02e1558cb116-15227,70742,1
2124,79-3e88197d1da226ad4422c00b4e9fa3fd-68424,70742,2
2125,80-3e88197d1da226ad4422c00b4e9fa3fd-73735,70742,2
2126,74-af17bc3b4a86a96a0f053a7e5f7c18ba-59917,70744,1
2127,79-af17bc3b4a86a96a0f053a7e5f7c18ba-69076,70744,1
2128,80-af17bc3b4a86a96a0f053a7e5f7c18ba-73738,70744,1
2129,2-7284b39cc1c84f3e07030ec230d8efde-12315,70745,1
2130,79-00df53ca2ddc4b5a1cc9bceeb339c3eb-69735,70745,1
2131,80-00df53ca2ddc4b5a1cc9bceeb339c3eb-73745,70745,1
2132,1-992df610cee4510846565426fcde40a8-15375,70746,1
2133,79-992df610cee4510846565426fcde40a8-70125,70746,1
2134,80-992df610cee4510846565426fcde40a8-73751,70746,1
2135,79-45287b9a6f16121a9168059ee383ff97-70302,70747,1
2136,80-45287b9a6f16121a9168059ee383ff97-73755,70747,1
2137,2-8ab0d6b13edc5ad730517cb1a701868b-15748,70747,2
2138,72-f155e2b0674e3aea187c9df55ce6d239-59361,70749,1
2139,79-8150531e26b8d627bacfd4e398ef5d81-70256,70749,1
2140,80-8150531e26b8d627bacfd4e398ef5d81-73754,70749,1
2141,2-f155e2b0674e3aea187c9df55ce6d239-11251,70749,2
2142,3-33c6c2397a1b079e903c474df792d0e2-13348,70751,1
2143,4-33c6c2397a1b079e903c474df792d0e2-14257,70751,1
2144,74-33c6c2397a1b079e903c474df792d0e2-60000,70751,1
2145,79-33c6c2397a1b079e903c474df792d0e2-68953,70751,3
2146,80-33c6c2397a1b079e903c474df792d0e2-71004,70751,3
2147,72-f4456054438a797636240592eae23b54-59599,70752,1
2148,3-f4456054438a797636240592eae23b54-12940,70752,2
2149,79-f4456054438a797636240592eae23b54-69084,70752,2
2150,80-f4456054438a797636240592eae23b54-73740,70752,2
2151,3-363f41b7e25674d0eb487153f2c04468-12766,70753,2
2152,79-363f41b7e25674d0eb487153f2c04468-70071,70753,2
2153,80-363f41b7e25674d0eb487153f2c04468-73749,70753,2
2154,3-2c5ca38849d1b0b961844c065214ff1a-13735,73760,1
2155,2-0c46f012c78502f33cd3c42b0a3e6ca2-15911,73760,3
2156,73-2c5ca38849d1b0b961844c065214ff1a-59777,73760,3
